state,year,payment_category,type,count,amount,source_file
jammu-&-kashmir,2020,Peer-to-peer payments,TOTAL,2378539,13736841259.979288,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2020\4.json
jammu-&-kashmir,2020,Recharge & bill payments,TOTAL,1900075,536741118.30199385,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2020\4.json
jammu-&-kashmir,2020,Merchant payments,TOTAL,1377786,1045006123.4596367,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2020\4.json
jammu-&-kashmir,2020,Financial Services,TOTAL,13578,17966592.697469097,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2020\4.json
jammu-&-kashmir,2020,Others,TOTAL,84466,44350708.939814664,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2020\4.json
jammu-&-kashmir,2021,Peer-to-peer payments,TOTAL,2800201,14801220301.14875,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\1.json
jammu-&-kashmir,2021,Recharge & bill payments,TOTAL,2554798,663747765.6760966,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\1.json
jammu-&-kashmir,2021,Merchant payments,TOTAL,1527253,1605408313.4781337,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\1.json
jammu-&-kashmir,2021,Financial Services,TOTAL,17276,20848657.8594191,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\1.json
jammu-&-kashmir,2021,Others,TOTAL,98042,47124854.989329115,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\1.json
jammu-&-kashmir,2021,Peer-to-peer payments,TOTAL,3955437,19502438177.8094,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\2.json
jammu-&-kashmir,2021,Recharge & bill payments,TOTAL,3568970,892467613.5545956,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\2.json
jammu-&-kashmir,2021,Merchant payments,TOTAL,2378307,2343370985.5822287,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\2.json
jammu-&-kashmir,2021,Financial Services,TOTAL,19432,21897796.187056318,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\2.json
jammu-&-kashmir,2021,Others,TOTAL,105673,53580855.45836207,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\2.json
jammu-&-kashmir,2021,Peer-to-peer payments,TOTAL,5621108,26562997915.198593,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\3.json
jammu-&-kashmir,2021,Recharge & bill payments,TOTAL,4192099,1126801385.0108979,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\3.json
jammu-&-kashmir,2021,Merchant payments,TOTAL,3197489,3818849262.990345,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\3.json
jammu-&-kashmir,2021,Financial Services,TOTAL,16071,27585395.493344467,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\3.json
jammu-&-kashmir,2021,Others,TOTAL,124274,62209689.3389434,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\3.json
jammu-&-kashmir,2021,Peer-to-peer payments,TOTAL,6852001,31444247707.630074,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\4.json
jammu-&-kashmir,2021,Merchant payments,TOTAL,5399465,6026170895.591109,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\4.json
jammu-&-kashmir,2021,Recharge & bill payments,TOTAL,4358892,1334473410.4377313,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\4.json
jammu-&-kashmir,2021,Financial Services,TOTAL,20269,34425387.51761782,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\4.json
jammu-&-kashmir,2021,Others,TOTAL,160001,86920024.59513804,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2021\4.json
jammu-&-kashmir,2022,Peer-to-peer payments,TOTAL,6263588,25881919928.642838,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\1.json
jammu-&-kashmir,2022,Merchant payments,TOTAL,5769426,5903944370.148529,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\1.json
jammu-&-kashmir,2022,Recharge & bill payments,TOTAL,4046350,1253753685.6124904,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\1.json
jammu-&-kashmir,2022,Financial Services,TOTAL,20506,28915576.119299565,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\1.json
jammu-&-kashmir,2022,Others,TOTAL,145441,79330065.6359112,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\1.json
jammu-&-kashmir,2022,Merchant payments,TOTAL,9917899,8541811640.294408,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\2.json
jammu-&-kashmir,2022,Peer-to-peer payments,TOTAL,8948548,35973490940.6326,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\2.json
jammu-&-kashmir,2022,Recharge & bill payments,TOTAL,4759941,1631580783.9159238,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\2.json
jammu-&-kashmir,2022,Financial Services,TOTAL,17495,23857762.100494668,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\2.json
jammu-&-kashmir,2022,Others,TOTAL,169864,83549709.69216739,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\2.json
jammu-&-kashmir,2022,Merchant payments,TOTAL,9594459,8056512904.560925,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\3.json
jammu-&-kashmir,2022,Peer-to-peer payments,TOTAL,8391981,31280124357.943665,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\3.json
jammu-&-kashmir,2022,Recharge & bill payments,TOTAL,4397779,1538833023.8071973,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\3.json
jammu-&-kashmir,2022,Financial Services,TOTAL,16502,21281997.61037215,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\3.json
jammu-&-kashmir,2022,Others,TOTAL,133673,66802218.32606816,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\3.json
jammu-&-kashmir,2022,Merchant payments,TOTAL,13060020,9463119176.828749,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\4.json
jammu-&-kashmir,2022,Peer-to-peer payments,TOTAL,9209773,33017162449.59025,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\4.json
jammu-&-kashmir,2022,Recharge & bill payments,TOTAL,4885856,1738113554.2451303,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\4.json
jammu-&-kashmir,2022,Financial Services,TOTAL,17803,26804683.92881795,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\4.json
jammu-&-kashmir,2022,Others,TOTAL,142706,70096050.90090424,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2022\4.json
jammu-&-kashmir,2023,Merchant payments,TOTAL,19258641,12262102502.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\1.json
jammu-&-kashmir,2023,Peer-to-peer payments,TOTAL,12527159,41006666634.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\1.json
jammu-&-kashmir,2023,Recharge & bill payments,TOTAL,6894943,2522356131.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\1.json
jammu-&-kashmir,2023,Financial Services,TOTAL,26119,30772190.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\1.json
jammu-&-kashmir,2023,Others,TOTAL,220382,99850124.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\1.json
jammu-&-kashmir,2023,Merchant payments,TOTAL,27968919,16519042612.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\2.json
jammu-&-kashmir,2023,Peer-to-peer payments,TOTAL,17988275,56687068768.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\2.json
jammu-&-kashmir,2023,Recharge & bill payments,TOTAL,8374394,3181150839.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\2.json
jammu-&-kashmir,2023,Financial Services,TOTAL,27724,36616737.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\2.json
jammu-&-kashmir,2023,Others,TOTAL,228987,106126424.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\2.json
jammu-&-kashmir,2023,Merchant payments,TOTAL,33831979,20030764520.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\3.json
jammu-&-kashmir,2023,Peer-to-peer payments,TOTAL,20589029,62320529579.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\3.json
jammu-&-kashmir,2023,Recharge & bill payments,TOTAL,9247909,3508619105.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\3.json
jammu-&-kashmir,2023,Financial Services,TOTAL,31473,61895606.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\3.json
jammu-&-kashmir,2023,Others,TOTAL,203189,94339616.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\3.json
jammu-&-kashmir,2023,Merchant payments,TOTAL,38724913,23286334977.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\4.json
jammu-&-kashmir,2023,Peer-to-peer payments,TOTAL,20930306,65658312220.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\4.json
jammu-&-kashmir,2023,Recharge & bill payments,TOTAL,9268356,3954471487.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\4.json
jammu-&-kashmir,2023,Financial Services,TOTAL,36281,80127905.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\4.json
jammu-&-kashmir,2023,Others,TOTAL,207276,90895171.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2023\4.json
jammu-&-kashmir,2024,Merchant payments,TOTAL,44039688,26132817115.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\1.json
jammu-&-kashmir,2024,Peer-to-peer payments,TOTAL,21676857,63494530507.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\1.json
jammu-&-kashmir,2024,Recharge & bill payments,TOTAL,9191925,4183099352.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\1.json
jammu-&-kashmir,2024,Financial Services,TOTAL,36970,77808277.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\1.json
jammu-&-kashmir,2024,Others,TOTAL,170915,72673690.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\1.json
jammu-&-kashmir,2024,Merchant payments,TOTAL,67028884,36427331951.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\2.json
jammu-&-kashmir,2024,Peer-to-peer payments,TOTAL,30553524,87708294314.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\2.json
jammu-&-kashmir,2024,Recharge & bill payments,TOTAL,10377382,4725535622.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\2.json
jammu-&-kashmir,2024,Financial Services,TOTAL,51851,118499860.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\2.json
jammu-&-kashmir,2024,Others,TOTAL,167373,82095164.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\2.json
jammu-&-kashmir,2024,Merchant payments,TOTAL,72762518,40065179721.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\3.json
jammu-&-kashmir,2024,Peer-to-peer payments,TOTAL,35411991,98957280136.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\3.json
jammu-&-kashmir,2024,Recharge & bill payments,TOTAL,11191575,5221833445.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\3.json
jammu-&-kashmir,2024,Financial Services,TOTAL,62311,146900251.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\3.json
jammu-&-kashmir,2024,Others,TOTAL,126893,79152424.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\3.json
jammu-&-kashmir,2024,Merchant payments,TOTAL,77746893,45801663532.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\4.json
jammu-&-kashmir,2024,Peer-to-peer payments,TOTAL,37314662,109794685213.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\4.json
jammu-&-kashmir,2024,Recharge & bill payments,TOTAL,10916802,5152602988.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\4.json
jammu-&-kashmir,2024,Financial Services,TOTAL,180612,129044033.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\4.json
jammu-&-kashmir,2024,Others,TOTAL,102248,72984966.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jammu-&-kashmir\2024\4.json
jharkhand,2018,Recharge & bill payments,TOTAL,1095857,132181815.28422523,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\1.json
jharkhand,2018,Peer-to-peer payments,TOTAL,809459,2036315435.6551185,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\1.json
jharkhand,2018,Financial Services,TOTAL,107755,45483178.104925826,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\1.json
jharkhand,2018,Merchant payments,TOTAL,66299,66465337.511485815,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\1.json
jharkhand,2018,Others,TOTAL,99551,93740623.36363094,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\1.json
jharkhand,2018,Recharge & bill payments,TOTAL,1398777,208894647.78855115,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\2.json
jharkhand,2018,Peer-to-peer payments,TOTAL,1375872,4205862516.777491,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\2.json
jharkhand,2018,Financial Services,TOTAL,160637,65554548.24621317,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\2.json
jharkhand,2018,Merchant payments,TOTAL,130339,138889079.16124776,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\jharkhand\2018\2.json
