level,region,year,quarter,count,amount,source,state
district,gajapati district,2023,2,4433293,7628137659.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\2.json,odisha
district,nayagarh district,2023,2,9151257,13825445948.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\2.json,odisha
district,nabarangpur district,2023,2,5915153,10698518195.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\2.json,odisha
district,kendrapara district,2023,2,14559641,22059925056.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\2.json,odisha
district,cuttack district,2023,2,46505217,66807740190.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\2.json,odisha
district,rayagada district,2023,3,11950523,17020301741.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,koraput district,2023,3,13875934,21936971593.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,malkangiri district,2023,3,4699211,7683988772.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,sambalpur district,2023,3,18200103,22980535995.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,kalahandi district,2023,3,13462159,18608289132.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,anugul district,2023,3,20871920,30774729076.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,ganjam district,2023,3,40855320,65970075357.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,jajapur district,2023,3,32536236,41352891757.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,bargarh district,2023,3,10989062,16997816139.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,dhenkanal district,2023,3,14991124,20325555127.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,bhadrak district,2023,3,19729790,27112240601.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,nuapada district,2023,3,4599682,7165645529.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,kendujhar district,2023,3,22939986,34029005050.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,mayurbhanj district,2023,3,15900420,23206650556.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,jharsuguda district,2023,3,12507197,16343837926.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,kandhamal district,2023,3,4419352,7294719659.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,deogarh district,2023,3,1893121,3168912235.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,sundargarh district,2023,3,27013359,38003557931.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,jagatsinghapur district,2023,3,17892144,22841698068.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,balangir district,2023,3,13899455,20581098952.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,baleshwar district,2023,3,28232066,43382779335.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,puri district,2023,3,28070046,36742200410.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,sonepur district,2023,3,4621800,7653369524.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,khordha district,2023,3,144941533,159592851808.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,boudh district,2023,3,3039098,4824574199.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,gajapati district,2023,3,4811928,7654611243.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,nayagarh district,2023,3,10205405,14450532338.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,nabarangpur district,2023,3,6813694,11074858315.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,kendrapara district,2023,3,15411372,21458494609.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,cuttack district,2023,3,53024563,70065545147.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\3.json,odisha
district,rayagada district,2023,4,14113207,19529338976.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,koraput district,2023,4,16569234,25647012624.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,malkangiri district,2023,4,5726990,9007087767.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,sambalpur district,2023,4,21295127,26841024062.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,kalahandi district,2023,4,15864080,20859142371.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,anugul district,2023,4,25080945,36677401893.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,ganjam district,2023,4,48035983,77749126200.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,jajapur district,2023,4,39153853,48907345461.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,bargarh district,2023,4,12932917,19800633025.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,dhenkanal district,2023,4,18358529,24462783100.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,bhadrak district,2023,4,23724908,31923396167.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,nuapada district,2023,4,5242852,8105292732.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,kendujhar district,2023,4,27386425,40235381596.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,mayurbhanj district,2023,4,18519245,26905455795.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,jharsuguda district,2023,4,14596889,19003209811.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,kandhamal district,2023,4,5306960,8406634206.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,deogarh district,2023,4,2219031,3616594645.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,sundargarh district,2023,4,31194923,44374566430.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,jagatsinghapur district,2023,4,21413923,26632050068.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,balangir district,2023,4,16060318,23916025705.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,baleshwar district,2023,4,33254165,50767577705.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,puri district,2023,4,33388606,43085652765.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,sonepur district,2023,4,5476918,8646100840.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,khordha district,2023,4,165927018,180631613988.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,boudh district,2023,4,3712027,5569291790.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,gajapati district,2023,4,5668552,8848733085.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,nayagarh district,2023,4,12330167,17123425127.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,nabarangpur district,2023,4,8124092,13632135191.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,kendrapara district,2023,4,18840661,25538101739.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,cuttack district,2023,4,62618931,82349730773.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2023\4.json,odisha
district,rayagada district,2024,1,17211575,24570572605.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,koraput district,2024,1,20069043,30437958429.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,malkangiri district,2024,1,6938079,10712409071.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,sambalpur district,2024,1,25564964,31539058589.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,kalahandi district,2024,1,20096596,27565578673.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,anugul district,2024,1,30743658,43736663472.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,ganjam district,2024,1,57499836,92784597755.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,jajapur district,2024,1,48108638,59805818397.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,bargarh district,2024,1,15774383,24214635724.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,dhenkanal district,2024,1,22299757,29540227602.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,bhadrak district,2024,1,29274880,41410056177.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,nuapada district,2024,1,6328495,9580050552.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,kendujhar district,2024,1,32149938,46573838578.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,mayurbhanj district,2024,1,21797039,31213726932.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,jharsuguda district,2024,1,17286627,21882935716.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,kandhamal district,2024,1,6461590,9766792372.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,deogarh district,2024,1,2642217,4360360524.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,sundargarh district,2024,1,35895728,49533434476.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,jagatsinghapur district,2024,1,26184711,32643794379.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,balangir district,2024,1,20198492,30176760869.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,baleshwar district,2024,1,39111358,60077711596.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,puri district,2024,1,39355871,51019326060.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,sonepur district,2024,1,7004529,11660663709.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,khordha district,2024,1,184579893,200339723171.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
district,boudh district,2024,1,4866477,7725425268.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\odisha\2024\1.json,odisha
